Region_Name,Federal_District,Year,Migration_rate,Population,GRP_per_capita,Investment_per_capita,Unemployment_rate,Housing_price,Income_per_capita,Housing_construction_rate
Мурманская область,СЗФО,2017,-123.0,719.4,666306.4,157445.8,6.93600888813836,48985.0,41247.493344156894,78.0
Мурманская область,СЗФО,2018,-136.0,709.3,734566.5,219564.6,6.707699696789845,48985.0,44019.25673262544,61.66607619955834
Мурманская область,СЗФО,2019,-142.0,698.1,883121.0,244744.7,5.346703278605708,49953.0,47217.93962730107,60.0
Мурманская область,СЗФО,2020,-149.0,685.4,1164918.2,298232.6,7.57458556512411,55715.0,50139.12232478812,48.0
Мурманская область,СЗФО,2021,-116.0,671.9,1646950.9,389088.3,5.749183859809399,75801.0,55505.636642442296,70.0
Мурманская область,СЗФО,2022,-52.0,662.0,1740425.5,398271.0,4.689147684304269,82767.0,65707.0,273.0
Мурманская область,СЗФО,2023,10.0,657.6,1714647.5,412134.0,3.378918406885389,96845.0,75786.0,92.0
Мурманская область,СЗФО,2024,10.0,657.6,1714647.5,482095.0,3.378918406885389,96845.0,86687.0,110.0
Ненецкий АО,СЗФО,2001,-18.0,40.9,599201.7,170780.8453457122,7.9,63403.0,5888.0,290.9535452322738
Ненецкий АО,СЗФО,2002,178.0,41.3,599201.7,342701.9681671457,7.9,63403.0,8621.0,116.2227602905569
Ненецкий АО,СЗФО,2003,26.0,41.8,599201.7,411141.4220234909,7.9,63403.0,14201.0,227.3271117492223
Ненецкий АО,СЗФО,2004,-12.0,41.9,944926.1,391300.81646030175,7.9,63403.0,20125.0,198.11906239556976
Ненецкий АО,СЗФО,2005,-21.0,41.9,1067007.7,536044.0,7.9,63403.0,21502.0,778.0
Ненецкий АО,СЗФО,2006,-26.0,41.9,1605587.4,1195942.1,7.9,63403.0,27276.0,835.6412950052526
Ненецкий АО,СЗФО,2007,-19.0,41.9,2336326.5,2177804.7,7.9,63403.0,38039.0,876.3760536810183
Ненецкий АО,СЗФО,2008,-47.0,41.9,2184301.8,2079907.0,7.9,63403.0,48930.0,1525.824398863392
Ненецкий АО,СЗФО,2009,14.0,42.0,3100503.1,866110.0,9.5,63403.0,49091.0,1014.623922259801
Ненецкий АО,СЗФО,2010,-50.0,42.1,3465406.9,1010808.0,6.5,63403.0,52270.0,1005.0
Ненецкий АО,СЗФО,2011,-34.0,42.1,3926593.4,1050237.0,8.7,63403.0,54813.84649466347,719.0
Ненецкий АО,СЗФО,2012,-48.0,42.2,3721264.5,1398397.5,6.9,63403.0,62920.58969863533,786.0
Ненецкий АО,СЗФО,2013,-65.0,42.2,4099188.4,1453710.1,7.093105272438724,63403.0,67934.87000433977,809.0
Ненецкий АО,СЗФО,2014,-71.0,42.3,4426058.3,1868588.7,5.353581745222171,63403.0,68482.63395815583,808.0
Ненецкий АО,СЗФО,2015,-32.0,42.4,5359728.6,2701253.2,7.955316933872866,63403.0,74217.53678234133,814.0
Ненецкий АО,СЗФО,2016,-147.0,42.4,6173733.5,2021240.6,8.572157181662163,63403.0,73852.32266534593,535.0
Ненецкий АО,СЗФО,2017,-128.0,42.2,6302095.4,2527046.9,8.091971947218225,63403.0,76115.40407034183,635.0
Ненецкий АО,СЗФО,2018,-156.0,41.8,7658795.0,2176196.3,8.162276422655381,63403.0,82450.84857177005,421.2875458292533
Ненецкий АО,СЗФО,2019,-53.0,41.6,7954412.5,2331906.2,7.864252899340401,62798.0,85632.98047037712,430.0
Ненецкий АО,СЗФО,2020,-46.0,41.6,5547322.7,2155042.4,8.901601235011421,59710.0,89569.65586898493,499.0
Ненецкий АО,СЗФО,2021,-36.0,41.5,9866203.9,1803388.2,6.7873268425343225,73031.0,92619.7060619206,400.0
Ненецкий АО,СЗФО,2022,-20.0,41.4,11815172.8,2074791.0,7.375589258035301,86447.0,115336.0,863.0
Ненецкий АО,СЗФО,2023,184.0,41.8,11995394.3,2067467.0,6.353007691330427,102071.0,128204.0,519.0
Ненецкий АО,СЗФО,2024,184.0,41.8,11995394.3,2606864.0,6.353007691330427,102071.0,143512.0,600.0
Нижегородская область,ПФО,2001,-3.0,3574.6,41773.2,5096.531792230928,5.7,61729.0,2407.0,148.99569182565884
Нижегородская область,ПФО,2002,2.0,3535.2,48321.6,7805.234414221645,5.7,61729.0,3215.0,137.07852455306633
Нижегородская область,ПФО,2003,11.0,3498.4,59149.2,10690.38923307874,5.7,61729.0,3999.0,164.56207108669852
Нижегородская область,ПФО,2004,11.0,3464.5,69629.5,15068.67177475591,5.7,61729.0,4791.0,197.5183634638076
Нижегородская область,ПФО,2005,13.0,3431.1,87354.7,18822.0,5.7,61729.0,6057.0,218.0
Нижегородская область,ПФО,2006,11.0,3399.3,110662.7,26261.6,5.7,61729.0,8049.0,243.1353606478432
Нижегородская область,ПФО,2007,21.0,3373.6,140297.9,39479.8,5.7,61729.0,10172.0,317.7625720745983
Нижегородская область,ПФО,2008,20.0,3353.3,175587.1,61848.0,5.7,61729.0,13078.0,403.7553813175685
Нижегородская область,ПФО,2009,15.0,3335.3,164071.8,60473.0,7.5,61729.0,14491.0,420.9259471358506
Нижегородская область,ПФО,2010,11.0,3317.2,196792.5,57901.0,7.7,61729.0,16477.0,438.0
Нижегородская область,ПФО,2011,11.0,3300.6,233524.0,67972.1,7.2,61729.0,18345.97537735335,445.0
Нижегородская область,ПФО,2012,11.0,3288.4,256111.3,78291.7,5.4,61729.0,21764.639098219184,456.0
Нижегородская область,ПФО,2013,5.0,3277.4,282292.6,85703.7,4.2629826867499165,61729.0,24425.25893094883,466.0
Нижегородская область,ПФО,2014,-5.0,3264.3,309244.3,84802.7,4.226596546071007,61729.0,27144.48811580706,485.0
Нижегородская область,ПФО,2015,-7.0,3250.6,339831.4,72315.7,4.246853883388951,61729.0,30138.917883866063,386.0
Нижегородская область,ПФО,2016,-13.0,3236.3,396361.6,71689.6,4.280371783803318,61729.0,30221.3294721541,391.0
Нижегородская область,ПФО,2017,-8.0,3220.5,430967.0,76158.8,4.208952678605343,61729.0,30521.055446893384,404.0
Нижегородская область,ПФО,2018,-22.0,3200.8,469309.3,81040.5,4.119067056159032,61729.0,31650.91259497812,418.9841920374707
Нижегородская область,ПФО,2019,10.0,3181.6,508283.2,92798.9,4.036728395070575,65519.0,34163.1446043727,439.0
Нижегородская область,ПФО,2020,-6.0,3159.3,506541.7,117389.3,4.571935230672214,70621.0,34139.641623609044,463.0
Нижегородская область,ПФО,2021,4.0,3126.7,617664.1,122970.0,4.213839330260931,91689.0,37929.20051752014,503.0
Нижегородская область,ПФО,2022,-10.0,3095.4,735698.0,151070.0,4.0604921790433295,102464.0,45573.0,550.0
Нижегородская область,ПФО,2023,1.0,3071.1,870132.1,216373.0,1.9470316169093709,122285.0,50601.0,605.0
Нижегородская область,ПФО,2024,1.0,3071.1,870132.1,238754.0,1.9470316169093709,122285.0,61278.0,659.0
Новгородская область,СЗФО,2001,-3.0,705.6,38975.3,11275.487836681012,4.9,39384.0,2408.0,133.078231292517
Новгородская область,СЗФО,2002,8.0,696.5,45178.5,7190.9874593128325,4.9,39384.0,3009.0,139.9856424982053
Новгородская область,СЗФО,2003,10.0,687.5,55387.3,13055.312671350908,4.9,39384.0,3715.0,159.11523782928418
Новгородская область,СЗФО,2004,4.0,678.7,72549.3,12957.636119687812,4.9,39384.0,4360.0,218.34511493321463
Новгородская область,СЗФО,2005,-1.0,670.1,95286.2,20887.0,4.9,39384.0,5476.0,214.0
Новгородская область,СЗФО,2006,-4.0,661.6,113246.4,28648.8,4.9,39384.0,7206.0,246.5235792019347
Новгородская область,СЗФО,2007,12.0,654.9,132334.8,36523.2,4.9,39384.0,8614.0,312.26570528530704
Новгородская область,СЗФО,2008,-2.0,648.8,177472.4,52304.0,4.9,39384.0,11653.0,398.4376926681299
Новгородская область,СЗФО,2009,4.0,642.5,183196.9,55433.0,6.1,39384.0,13389.0,383.17098110135976
Новгородская область,СЗФО,2010,-21.0,636.2,200248.6,62011.0,5.6,39384.0,15599.0,366.0
Новгородская область,СЗФО,2011,15.0,631.0,243130.1,60269.6,4.9,39384.0,16987.76582004662,429.0
Новгородская область,СЗФО,2012,-11.0,627.1,272065.9,71761.6,4.1,39384.0,19569.17181623676,499.0
Новгородская область,СЗФО,2013,-2.0,623.0,287036.7,85176.6,4.63323675804175,39384.0,20646.282384667244,518.0
Новгородская область,СЗФО,2014,-13.0,619.0,338150.7,99147.3,3.679966484370416,39384.0,23023.0,570.0
Новгородская область,СЗФО,2015,3.0,615.2,380459.4,112696.5,4.546776751209843,39384.0,25712.43677992778,582.0
Новгородская область,СЗФО,2016,-1.0,611.8,413626.0,128705.4,4.854462420456774,39384.0,25379.834428733087,589.0
Новгородская область,СЗФО,2017,-36.0,606.8,422137.6,116724.0,4.718918029787133,39384.0,25869.938725288244,380.0
Новгородская область,СЗФО,2018,-39.0,600.4,431838.2,102489.0,4.191360642049811,39384.0,25745.45837400378,438.1916143648624
Новгородская область,СЗФО,2019,7.0,594.9,460231.8,83753.3,3.616649330308727,39226.0,26345.95698129488,479.0
Новгородская область,СЗФО,2020,25.0,590.5,473600.1,84731.6,5.798700692828387,40718.0,26605.84120721575,475.0
Новгородская область,СЗФО,2021,31.0,584.9,590942.9,80400.6,4.084279911344443,46660.0,29517.420537026494,522.0
Новгородская область,СЗФО,2022,-1.0,578.8,652401.2,100129.0,3.105710799080235,59589.0,34201.0,594.0
Новгородская область,СЗФО,2023,14.0,573.7,712876.7,132449.0,2.335887027225609,71198.0,38903.0,657.0
Новгородская область,СЗФО,2024,14.0,573.7,712876.7,150414.0,2.335887027225609,71198.0,46148.0,594.0
Новосибирская область,СФО,2001,9.0,2709.1,35177.3,5223.453718605578,7.3,55171.0,2140.0,148.09346277361485
Новосибирская область,СФО,2002,-1.0,2695.7,45659.6,6475.2420320855845,7.3,55171.0,2933.0,154.91338056905442
Новосибирская область,СФО,2003,-4.0,2681.3,57360.1,8354.860824047086,7.3,55171.0,3892.0,211.2043871436462
Новосибирская область,СФО,2004,15.0,2670.1,71843.4,10824.280114346351,7.3,55171.0,4964.0,263.85085928490986
Новосибирская область,СФО,2005,12.0,2660.4,88475.5,13843.0,7.3,55171.0,6639.0,265.0
Новосибирская область,СФО,2006,18.0,2651.0,111679.3,19304.2,7.3,55171.0,8381.0,404.8247017001733
Новосибирская область,СФО,2007,16.0,2645.0,138199.1,33828.1,7.3,55171.0,10290.0,481.93527239154
Новосибирская область,СФО,2008,43.0,2645.8,171430.3,50423.0,7.3,55171.0,13040.0,526.187484055068
Новосибирская область,СФО,2009,59.0,2655.3,160210.4,37830.0,10.0,55171.0,15118.0,457.9590917496184
Новосибирская область,СФО,2010,26.0,2664.0,181732.7,43173.0,7.7,55171.0,16276.0,518.0
Новосибирская область,СФО,2011,87.0,2677.4,223561.2,52325.7,6.8,55171.0,18239.017560424538,562.0
